index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
13343,company,361,"And if that's the kind  of company you wanna run,",SI104,1153800,1155590,and if that's kind of company you wanna run,./silicon,F
13344,you,361,"And if that's the kind  of company you wanna run,",SI104,1153800,1155590,and if that's kind of company you wanna run,./silicon,F
13345,wanna,361,"And if that's the kind  of company you wanna run,",SI104,1153800,1155590,and if that's kind of company you wanna run,./silicon,F
13346,run,361,"And if that's the kind  of company you wanna run,",SI104,1153800,1155590,and if that's kind of company you wanna run,./silicon,F
13347,well,362,"well, then, fine.",SI104,1155600,1156920,well then fine,./silicon,F
13348,then,362,"well, then, fine.",SI104,1155600,1156920,well then fine,./silicon,F
13349,fine,362,"well, then, fine.",SI104,1155600,1156920,well then fine,./silicon,F
13350,god,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13351,help,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13352,you,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13353,'cause,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13354,i,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13355,sure,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13356,as,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13357,hell,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13358,ain't,363,God help you. 'Cause I sure as hell ain't.,SI104,1156930,1159380,god help you 'cause i sure as hell ain't,./silicon,F
13359,uh,364,"Uh, what are you doing?",SI104,1159390,1161139,uh what are you doing,./silicon,F
13360,what,364,"Uh, what are you doing?",SI104,1159390,1161139,uh what are you doing,./silicon,F
13361,are,364,"Uh, what are you doing?",SI104,1159390,1161139,uh what are you doing,./silicon,F
13362,you,364,"Uh, what are you doing?",SI104,1159390,1161139,uh what are you doing,./silicon,F
13363,doing,364,"Uh, what are you doing?",SI104,1159390,1161139,uh what are you doing,./silicon,F
13364,you,365,You give your loyalty to somebody...,SI104,1161140,1162550,you give your loyalty to somebody,./silicon,F
13365,give,365,You give your loyalty to somebody...,SI104,1161140,1162550,you give your loyalty to somebody,./silicon,F
13366,your,365,You give your loyalty to somebody...,SI104,1161140,1162550,you give your loyalty to somebody,./silicon,F
13367,loyalty,365,You give your loyalty to somebody...,SI104,1161140,1162550,you give your loyalty to somebody,./silicon,F
13368,to,365,You give your loyalty to somebody...,SI104,1161140,1162550,you give your loyalty to somebody,./silicon,F
13369,somebody,365,You give your loyalty to somebody...,SI104,1161140,1162550,you give your loyalty to somebody,./silicon,F
13370,let,366,Let me help you.  - Don't touch!,SI104,1162560,1164400,let me help you  don't touch,./silicon,F
13371,me,366,Let me help you.  - Don't touch!,SI104,1162560,1164400,let me help you  don't touch,./silicon,F
13372,help,366,Let me help you.  - Don't touch!,SI104,1162560,1164400,let me help you  don't touch,./silicon,F
13373,you,366,Let me help you.  - Don't touch!,SI104,1162560,1164400,let me help you  don't touch,./silicon,F
13374,,366,Let me help you.  - Don't touch!,SI104,1162560,1164400,let me help you  don't touch,./silicon,F
13375,don't,366,Let me help you.  - Don't touch!,SI104,1162560,1164400,let me help you  don't touch,./silicon,F
13376,touch,366,Let me help you.  - Don't touch!,SI104,1162560,1164400,let me help you  don't touch,./silicon,F
13377,i,367,I can do it myself.  - All right.,SI104,1164410,1170300,i can do myself  all right,./silicon,F
13378,can,367,I can do it myself.  - All right.,SI104,1164410,1170300,i can do myself  all right,./silicon,F
13379,do,367,I can do it myself.  - All right.,SI104,1164410,1170300,i can do myself  all right,./silicon,F
13380,myself,367,I can do it myself.  - All right.,SI104,1164410,1170300,i can do myself  all right,./silicon,F
13381,,367,I can do it myself.  - All right.,SI104,1164410,1170300,i can do myself  all right,./silicon,F
13382,all,367,I can do it myself.  - All right.,SI104,1164410,1170300,i can do myself  all right,./silicon,F
13383,right,367,I can do it myself.  - All right.,SI104,1164410,1170300,i can do myself  all right,./silicon,F
13384,i,368,I just put it back on. Goddammit!,SI104,1170310,1173840,i just put back on goddammit,./silicon,F
13385,just,368,I just put it back on. Goddammit!,SI104,1170310,1173840,i just put back on goddammit,./silicon,F
13386,put,368,I just put it back on. Goddammit!,SI104,1170310,1173840,i just put back on goddammit,./silicon,F
13387,back,368,I just put it back on. Goddammit!,SI104,1170310,1173840,i just put back on goddammit,./silicon,F
13388,on,368,I just put it back on. Goddammit!,SI104,1170310,1173840,i just put back on goddammit,./silicon,F
13389,goddammit,368,I just put it back on. Goddammit!,SI104,1170310,1173840,i just put back on goddammit,./silicon,F
13390,ok,369,Ok. Read that back to me.,SI104,1175570,1177319,ok read that back to me,./silicon,F
13391,read,369,Ok. Read that back to me.,SI104,1175570,1177319,ok read that back to me,./silicon,F
13392,that,369,Ok. Read that back to me.,SI104,1175570,1177319,ok read that back to me,./silicon,F
13393,back,369,Ok. Read that back to me.,SI104,1175570,1177319,ok read that back to me,./silicon,F
13394,to,369,Ok. Read that back to me.,SI104,1175570,1177319,ok read that back to me,./silicon,F
13395,me,369,Ok. Read that back to me.,SI104,1175570,1177319,ok read that back to me,./silicon,F
13396,"""pied",370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13397,piper's,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13398,mission,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13399,is,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13400,to,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13401,bring,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13402,its,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13403,unique,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13404,compression,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13405,algorithm,370,"""Pied Piper's mission is to bring  its unique compression algorithm",SI104,1177320,1180200,"""pied piper's mission is to bring its unique compression algorithm",./silicon,F
13406,to,371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13407,"variety""",371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13408,,371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13409,one,371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13410,thing,371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13411,you,371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13412,should,371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13413,know,371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13414,about,371,"to a variety...""  - One thing you should know about",SI104,1180210,1181636,"to variety""  one thing you should know about",./silicon,F
13415,living,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13416,in,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13417,this,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13418,house,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13419,is,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13420,i,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13421,do,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13422,not,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13423,tolerate,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13424,substance,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13425,abuse,372,living in this house is I do  not tolerate substance abuse.,SI104,1181637,1184659,living in this house is i do not tolerate substance abuse,./silicon,F
13426,there's,373,There's no drinking and  lying in this house.,SI104,1184660,1187150,there's no drinking and lying in this house,./silicon,F
13427,no,373,There's no drinking and  lying in this house.,SI104,1184660,1187150,there's no drinking and lying in this house,./silicon,F
13428,drinking,373,There's no drinking and  lying in this house.,SI104,1184660,1187150,there's no drinking and lying in this house,./silicon,F
